lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
508.5653,176.5337,3.10556,1.35141,1.351425,3.434515
290.3364,363.977,4.091928,1.193268,1.193268,4.218047
257.2744,399.8396,2.660554,2.479706,2.479706,2.883585
272.0637,334.2905,4.362525,1.126953,1.126953,4.319676
276.6643,346.5138,2.931471,1.292084,1.292084,3.241986
246.2802,439.2472,2.746665,2.027618,2.027618,2.976914
287.3543,358.5939,5.077104,1.402893,1.402893,5.027236
283.0748,354.9456,4.200378,2.075317,2.075317,4.55249
259.8255,343.9532,5.136055,1.149048,1.149048,5.085608
253.8659,382.718,2.625211,1.287827,1.287842,2.706124
296.0806,351.4637,3.892159,1.413727,1.413727,4.012122
241.6992,370.4084,3.106337,2.489761,2.489777,3.366736
253.6443,425.4621,4.593043,1.412506,1.412506,4.547931
207.8134,402.4264,4.89881,1.188217,1.188202,4.850694
254.6143,410.4975,3.076432,2.167358,2.167389,3.334326
263.8484,403.9685,4.198535,1.025604,1.025604,4.157296
210.9196,400.2655,4.531081,2.82753,2.827545,4.910916
249.5207,375.3999,3.019611,2.737625,2.73764,3.272741
294.2709,327.7127,3.305819,1.404419,1.404419,3.40771
242.786,378.2375,2.472635,1.016098,1.016113,2.548846
276.6998,358.7636,2.700266,1.53186,1.53186,2.986291
241.2296,388.0403,3.967247,1.413544,1.413544,3.928281
275.5522,383.6989,3.052485,1.618561,1.618561,3.375818
284.8865,332.5712,4.363621,1.407837,1.407837,4.320761
227.4313,408.5268,3.629482,2.625275,2.625275,3.933737
252.5188,402.7889,2.997844,1.419357,1.419342,3.31539
255.6476,351.4295,2.158901,1.303482,1.303467,2.387583
266.8948,393.9301,2.561417,1.391541,1.391541,2.640364
237.8692,374.7855,1.84271,1.767105,1.76709,2.037898
245.4651,402.3579,3.086645,2.666702,2.666718,3.345394
279.3744,348.5644,2.505753,1.232147,1.232147,2.582984
249.5709,379.0797,4.335333,1.026215,1.026215,4.292751
252.2695,380.4932,2.534602,1.692398,1.692383,2.80308
214.217,404.7104,3.871876,2.826843,2.826843,4.19645
264.1618,360.0327,3.705852,2.715057,2.715057,4.016509
286.4651,333.0333,3.232179,2.827698,2.827698,3.503129
220.8251,400.817,1.929078,1.447266,1.447266,2.133415
240.7324,430.9472,3.959303,1.401077,1.401093,3.920414
223.6998,390.401,3.372425,1.057236,1.05722,3.339301
235.9275,378.571,3.364573,1.414139,1.414124,3.331526
245.9262,415.5822,3.975529,1.412521,1.412506,4.098062
243.472,381.343,3.517413,1.404556,1.404541,3.625826
248.4285,410.572,3.144962,1.702469,1.702454,3.478091
258.6776,376.4958,1.981348,1.51593,1.51593,2.191222
260.6681,398.7403,2.622037,1.767731,1.767731,2.899776
231.3163,424.2101,3.463552,1.195984,1.195984,3.429533
229.8625,406.7228,3.217178,1.557434,1.557434,3.557958
238.2219,406.8189,2.404724,1.178345,1.178345,2.478842
280.8243,365.6075,2.377372,1.300049,1.300049,2.450646
227.4182,387.1893,2.417657,1.65831,1.658325,2.673748
268.5964,385.0396,3.401407,2.811157,2.811157,3.686543
244.2653,423.4304,4.003463,1.405853,1.405853,3.964141
220.0659,396.782,2.996671,1.394592,1.394592,3.314093
291.994,339.3027,4.234104,2.67099,2.67099,4.589044
282.9031,320.313,2.404508,1.734863,1.734863,2.659205
250.4484,422.9355,3.19115,1.232635,1.232635,3.159806
260.277,378.006,2.670095,1.232361,1.232361,2.752392
250.2934,368.2939,3.202789,2.777695,2.77771,3.471274
297.0967,307.6158,4.362878,1.245911,1.245911,4.320025
290.5093,328.4344,4.842526,1.373901,1.373901,4.794963
284.4464,375.627,4.002326,1.084991,1.084991,4.125684
246.2957,419.8915,3.518255,2.577072,2.577057,3.813186
297.5163,328.2721,4.654655,2.779999,2.779999,5.044848
211.1012,412.6575,2.682431,1.599319,1.599304,2.966567
270.7208,395.7421,1.865984,1.488098,1.488098,2.063638
292.7203,318.4206,1.987128,1.757446,1.757446,2.197614
275.3297,346.8811,4.074258,1.414063,1.414063,4.03424
255.8839,415.9794,4.379017,2.042786,2.042786,4.746104
252.7262,384.902,2.60742,1.36998,1.369995,2.687785
255.8358,403.5015,4.475822,2.70871,2.70871,4.851025
233.8147,408.3546,3.079619,2.606995,2.606995,3.33778
261.7681,411.8194,3.149898,1.644135,1.644135,3.48355
259.6662,347.43,4.43983,2.342529,2.342529,4.812015
252.4618,353.5619,2.659456,1.449783,1.449799,2.941159
295.1828,336.8224,3.995906,1.281158,1.281158,4.119066
277.073,385.956,2.648266,1.184021,1.184021,2.72989
290.4627,324.5992,3.63954,2.645966,2.645966,3.944638
245.6546,362.4438,3.690578,2.169998,2.170013,3.999955
230.9168,397.3672,3.035132,2.709366,2.709381,3.289563
221.6845,402.4508,3.378282,2.819611,2.819611,3.661479
246.0298,369.6848,2.735275,1.340775,1.340759,3.025009
236.1917,388.9917,4.128467,1.025375,1.025391,4.255713
231.0017,423.2457,3.017289,1.370758,1.370758,2.987653
274.588,360.3924,3.131057,1.413025,1.413025,3.100303
249.1142,432.1547,2.303426,1.755203,1.755219,2.547416
273.4227,400.2996,4.636386,2.555481,2.555481,5.025048
239.8944,417.0018,2.65536,1.073914,1.073914,2.737203
243.6642,428.6531,2.592595,1.679291,1.679291,2.867215
259.1826,401.9849,3.454862,2.207703,2.207703,3.744478
232.5991,372.9823,1.827374,1.283539,1.283539,2.020938
251.6607,427.2748,4.699344,1.030151,1.030151,4.653186
212.3651,415.1388,3.762241,2.037262,2.037262,4.077625
218.3308,393.2816,2.436054,1.311371,1.311371,2.511138
288.9816,384.0678,3.886564,1.160583,1.160583,4.006355
251.1672,407.2852,4.239475,2.763763,2.763763,4.594864
296.6878,325.3887,2.983252,1.20874,1.20874,3.075201
273.0197,404.2174,4.213609,2.605072,2.605072,4.566831
269.698,374.7926,4.405292,1.413818,1.413818,4.362022
227.523,393.4368,1.766442,1.344894,1.344879,1.953553
221.2487,423.1031,3.817037,1.226044,1.226044,3.779546
269.4271,376.013,2.988911,1.40799,1.40799,3.305511
232.3313,418.4565,4.388711,2.759155,2.759155,4.756611
